ts_code,name,benchmark,found_date,amount
501186.SH,华夏兴融LOF,沪深300指数收益率*70%+上证国债指数收益率*30%,20180705,8.651
164824.SZ,印度基金LOF,中信证券印度ETP指数收益率*90%+人民币活期存款收益率(税后)*10%,20180615,43511.963
512360.SH,MSCIA股ETF平安,MSCI中国A股国际指数(MSCI China A International Index)收益率,20180615,205.607
512390.SH,中国低波ETF平安,MSCI中国A股低波动指数(MSCI China A International Minimum Volatility Index)收益率,20180607,39.695
161039.SZ,1000增强LOF,中证1000指数收益率*95%+银行人民币活期存款利率(税后)*5%,20180531,159.803
501057.SH,新能源车LOF,中证新能源汽车产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,20180523,3502.905
501058.SH,新能源车LOFC,中证新能源汽车产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,20180523,788.886
512090.SH,MSCIA股ETF易方达,MSCI中国A股国际通指数(MSCI China A Inclusion RMB Index)收益率,20180517,169573.428
513900.SH,港股通100ETF华安,中华交易服务港股通精选100指数收益率(经汇率调整),20180427,17316.522
512520.SH,MSCI中国ETF华泰柏瑞,MSCI中国A股国际通指数收益率,20180426,422.482
512180.SH,MSCIA股ETF建信,MSCI中国A股国际通指数收益率,20180419,104.959
501307.SH,沪港深红利LOF,中证沪港深高股息指数收益率*95%+银行活期存款利率(税后)*5%,20180410,180.822
512160.SH,MSCI中国A股ETF南方,MSCI中国A股国际通指数收益率,20180403,4341.53
510590.SH,中证500ETF平安,中证500指数收益率,20180323,10125.918
169106.SZ,东方红创优定开,中债综合指数收益率*80%+沪深300指数收益率*20%,20180322,48.648
159954.SZ,恒生中国企业ETF南方,恒生中国企业指数收益率(估值汇率调整),20180208,11656.519
159956.SZ,创业板ETF建信,创业板指数收益率,20180206,5854.67
163417.SZ,兴全合宜LOF,沪深300指数收益率*60%+恒生指数收益率*20%+中国债券总指数收益率*20%,20180123,40272.664
510380.SH,沪深300ETF国寿,沪深300指数,20180119,209.271
512980.SH,传媒ETF广发,中证传媒指数收益率,20171227,303272.82
510390.SH,沪深300ETF平安,沪深300指数收益率,20171225,4807.27
159958.SZ,创业板ETF工银,创业板指数收益率,20171225,6245.779
510800.SH,上证50ETF建信,上证50指数收益率,20171222,8000.652
501053.SH,东方红目标优选,中债综合指数收益率*80%+沪深300指数收益率*20%,20171218,1.176
161014.SZ,富国汇利定开,中债综合指数收益率,20171211,25.558
159957.SZ,创业板ETF华夏,创业板指数,20171208,125288.405
501048.SH,证券公司LOFC,中证全指证券公司指数收益率*95%+银行人民币活期存款利率(税后)*5%,20171204,17.253
501047.SH,证券公司LOF,中证全指证券公司指数收益率*95%+银行人民币活期存款利率(税后)*5%,20171204,25.204
501051.SH,圆信永丰汇利LOF,沪深300指数收益率*60%+上证国债指数收益率*40%,20171130,257.354
501306.SH,港股高股息LOFC,中证港股通高股息投资指数收益率*95%(经估值汇率调整后)+银行活期存款利率(税后)*5%,20171124,71.042
501305.SH,港股高股息LOF,中证港股通高股息投资指数收益率*95%(经估值汇率调整后)+银行活期存款利率(税后)*5%,20171124,219.404
160644.SZ,港美互联网LOF,中证海外中国互联网指数(人民币计价)*95%+人民币活期存款利率(税后)*5%,20171116,58297.108
166024.SZ,中欧恒利定开,沪深300指数收益率*60%+中债综合指数收益率*40%,20171101,322.651
160140.SZ,美国REIT精选LOF,道琼斯美国精选REIT指数收益率*95%+银行人民币活期存款利率(税后)*5%,20171026,2680.845
501046.SH,财通福鑫定开混合,沪深300指数收益率*55%+上证国债指数收益率*45%,20171023,11688.276
501303.SH,恒生中型股LOF,人民币计价的恒生综合中型股指数收益率*95%+人民币活期存款收益率(税后)*5%,20170921,323.62
501043.SH,沪深300LOF,沪深300指数收益率*95%+银行人民币活期存款利率(税后)*5%,20170906,495.7
501045.SH,沪深300LOFC,沪深300指数收益率*95%+银行人民币活期存款利率(税后)*5%,20170906,35.249
512200.SH,房地产ETF南方,中证全指房地产指数收益率,20170825,252303.916
501038.SH,银华明择,沪深300指数收益率*55%+中国债券总指数收益率*45%,20170811,45.106
511670.SH,华泰天天金ETF,同期七天通知存款利率(税后),20170811,1689.789
501037.SH,中证500LOFC,中证500指数收益率*95%+银行人民币活期存款利率(税后)*5%,20170810,53.731
160924.SZ,恒生指数LOF,恒生指数收益率*95%+人民币活期存款利率(税后)*5%,20170810,168.783
501036.SH,中证500LOF,中证500指数收益率*95%+银行人民币活期存款利率(税后)*5%,20170810,323.166
511620.SH,货币ETF国泰,同期七天通知存款利率(税后),20170804,56578.689
511260.SH,十年国债ETF国泰,上证10年期国债指数收益率,20170804,1472758.89
512400.SH,有色金属ETF南方,中证申万有色金属指数收益率,20170803,1518315.837
166023.SZ,中欧瑞丰LOF,沪深300指数收益率*60%+中债综合指数收益率*40%,20170731,587.478
512570.SH,证券ETF易方达,中证全指证券公司指数,20170727,136667.375
161038.SZ,成长LOF,中证500指数收益率*47.5%+创业板指数收益率*47.5%+银行活期存款利率(税后)*5%,20170721,66.303
501302.SH,恒生指数基金LOF,经估值汇率调整的恒生指数收益率*95%+人民币活期存款利率(税后)*5%,20170721,392.118
512800.SH,银行ETF华宝,中证银行指数,20170718,830690.161
512560.SH,军工ETF易方达,中证军工指数,20170714,57171.403
512550.SH,富时A50ETF嘉实,富时中国A50指数收益率,20170703,17997.098
161715.SZ,大宗商品LOF,中证大宗商品股票指数收益率*95%+商业银行活期存款利率(税后)*5%,20170629,2992.576
512700.SH,银行ETF南方,中证银行指数收益率,20170628,123414.761
161130.SZ,纳斯达克100LOF,纳斯达克100指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,20170623,40163.926
160643.SZ,空天军工LOF,中证空天一体军工指数收益率*95%+银行活期存款利率(税后)*5%,20170613,1345.787
160324.SZ,华夏磐晟LOF,沪深300指数收益率*50%+上证国债指数收益率*50%,20170531,2148.453
163111.SZ,申万中小LOF,中小企业100指数收益率*95%+银行同业存款利率*5%,20170509,34.023
501016.SH,券商基金LOF,中证申万证券行业指数收益率*95%+银行活期存款利率(税后)*5%,20170427,920.231
161037.SZ,高端制造LOF,中证高端制造主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,20170427,284.131
167003.SZ,鼎弘LOF,中证综合债指数收益率*80%+沪深300指数收益率*20%,20170426,0.0
159952.SZ,创业板ETF广发,创业板指数收益率,20170425,461249.484
501301.SH,香港大盘LOF,经人民币汇率调整的恒生中国(香港上市)30指数收益率*95%+人民币银行活期存款利率(税后)*5%,20170420,3878.038
160723.SZ,嘉实原油LOF,WTI原油价格收益率*100%,20170420,937276.557
161631.SZ,人工智能LOF,中证人工智能主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,20170410,5245.964
501019.SH,军工基金LOF,国证航天军工指数收益率*95%+银行活期存款利率(税后)*5%,20170329,1637.364
511770.SH,金鹰增益货币ETF,七天通知存款利率(税后),20170320,17772.696
161036.SZ,娱乐增强LOF,中证娱乐主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,20170313,13.625
512900.SH,证券ETF南方,中证全指证券公司指数收益率,20170310,39321.891
164509.SZ,国富恒利债券LOF,中债综合指数(全价),20170310,4.172
162719.SZ,石油LOF,人民币计价的道琼斯美国石油开发与生产指数收益率*95%+人民币活期存款收益率(税后)*5%,20170228,253917.048
501032.SH,财通福盛混合LOF,沪深300指数收益率*70%+中债综合全价指数收益率*30%,20170125,13.611
512580.SH,环保ETF广发,中证环保产业指数收益率,20170125,35642.719
161233.SZ,国投瑞泰LOF,沪深300指数收益率*50%+中债综合指数收益率*50%,20170123,0.192
501029.SH,红利基金LOF,标普中国A股红利机会指数收益率*95%+同期银行活期存款利率(税后)*5%,20170118,615.206
513050.SH,中概互联网ETF易方达,中证海外中国互联网50指数,20170104,2347905.388
168401.SZ,红土创新精选LOF,沪深300指数收益率*60%+中证全债指数收益率*40%,20161230,4308.619
501031.SH,环境治理LOFC,中证环境治理指数收益率*95%+银行人民币活期存款利率(税后)*5%,20161229,19.484
501012.SH,中药基金LOFC,中证中药指数收益率*95%+银行人民币活期存款利率(税后)*5%,20161229,94.216
501011.SH,中药基金LOF,中证中药指数收益率*95%+银行人民币活期存款利率(税后)*5%,20161229,1143.83
501030.SH,环境治理LOF,中证环境治理指数收益率*95%+银行人民币活期存款利率(税后)*5%,20161229,183.981
511650.SH,货币ETF华夏,七天通知存款利率(税后),20161229,6082.13
160323.SZ,华夏磐泰LOF,上证国债指数收益率*70%+沪深300指数收益率*30%,20161226,3366.012
501007.SH,互联网医疗LOF,中证互联网医疗主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,20161222,67.814
501008.SH,互联网医疗LOFC,中证互联网医疗主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,20161222,69.276
501010.SH,生物科技LOFC,中证生物科技主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,20161222,62.51
501009.SH,生物科技LOF,中证生物科技主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,20161222,268.048
168301.SZ,东海祥龙LOF,沪深300指数收益率*50%+中债综合指数收益率*50%,20161221,1.391
161129.SZ,原油LOF易方达,标普高盛原油商品指数(S&P GSCI Crude Oil Index ER)收益率,20161219,823419.176
161626.SZ,融通通福LOF,中债综合(全价)指数收益率,20161213,16.605
161127.SZ,标普生物科技LOF,标普生物科技精选行业指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,20161213,7076.59
161128.SZ,标普信息科技LOF,标普500信息科技指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,20161213,194604.176
169201.SZ,浙商鼎盈LOF,沪深300指数收益率*70%+中国债券总指数收益率*30%,20161207,448.537
161125.SZ,标普500LOF,标普500指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,20161202,13270.781
161126.SZ,标普医疗保健LOF,标普500医疗保健等权重指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,20161128,969.812
501300.SH,美元债LOF,巴克莱资本美国综合债券指数收益率*90%+商业银行活期存款基准利率(税后)*10%,20161128,6897.62
511950.SH,添利货币ETF,人民币活期存款利率(税后),20161122,889.976
501028.SH,财通福瑞混合LOF,沪深300指数收益率*55%+上证国债指数收益率*45%,20161122,0.0
161035.SZ,医药增强LOF,中证医药主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,20161111,55.521
160223.SZ,创业板LOF,创业板指数收益率*95%+银行活期存款利率(税后)*5%,20161111,395.004
160322.SZ,港股精选LOF,恒生综合指数收益率*90%+同期人民币活期存款利率*10%,20161111,1204.675
501025.SH,香港银行LOF,中证香港银行投资指数收益率*95%+银行活期存款利率(税后)*5%,20161110,13107.285
164703.SZ,汇添富纯债LOF,中债综合指数,20161107,7.604
161124.SZ,港股小盘LOF,恒生综合小型股指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,20161102,3600.447
501050.SH,50AHLOF,上证50AH优选指数收益率*95%+银行活期存款利率(税后)*5%,20161027,2341.375
501022.SH,银华鑫盛LOF,沪深300指数收益率*50%+中国债券总指数收益率*50%,20161014,319.414
501023.SH,港中小企LOF,中证香港中小企业投资主题指数收益率*95%+银行活期存款利率(税后)*5%,20160929,0.0
511690.SH,交易货币ETF大成,中国人民银行公布的人民币活期存款基准利率(税后),20160929,26529.166
160722.SZ,嘉实惠泽LOF,沪深300指数收益率*50%+中债综合指数收益率*50%,20160929,48.386
512100.SH,中证1000ETF南方,中证1000指数,20160929,4683871.959
164814.SZ,工银双债LOF,中证智选可转换债券流动性策略指数收益率*80%+中债综合财富(1年以下)指数收益率*20%,20160926,1.724
168105.SZ,九泰泰富LOF,沪深300指数收益率*60%+中债总指数(总值)财富指数收益率*40%,20160926,105.062
511700.SH,货币ETF平安,同期中国人民银行公布的七天通知存款利率(税后),20160923,146831.593
164210.SZ,天弘同利LOF,中债综合全价(1-3年)指数收益率*80%+银行一年期定期存款利率(税后)*20%,20160920,0.0
167002.SZ,鼎越LOF,沪深300指数收益率*50%+中证综合债指数收益率*50%,20160920,2986.485
160642.SZ,鹏华增瑞LOF,沪深300指数收益率*60%+中证综合债指数收益率*40%,20160920,9.504
501026.SH,财通福享混合LOF,沪深300指数收益率*55%+上证国债指数收益率*45%,20160918,941.23
160421.SZ,华安智增LOF,沪深300指数收益率*50%+中国债券总指数收益率*50%,20160913,28.627
511660.SH,货币ETF建信,同期中国人民银行公布的七天通知存款利率(税前),20160902,1983568.411
512000.SH,券商ETF华宝,中证全指证券公司指数,20160830,1316365.761
511600.SH,华安日日鑫ETF,同期七天通知存款利率(税后),20160830,18546.318
512680.SH,军工ETF广发,中证军工指数收益率,20160830,91854.245
168104.SZ,九泰锐丰LOF,沪深300指数收益率*60%+中债总指数(总值)财富指数收益率*40%,20160830,1.04
160921.SZ,多策略LOF,沪深300指数收益率*60%+中债综合指数收益率*40%,20160819,0.0
168103.SZ,九泰锐益LOF,沪深300指数收益率*60%+中债总指数(总值)财富指数收益率*40%,20160811,69.587
512810.SH,军工ETF华宝,中证军工指数,20160805,50289.498
169105.SZ,东方红睿华LOF,沪深300指数收益率*60%+恒生指数收益率*20%+中国债券总指数收益率*20%,20160804,246.236
161834.SZ,银华鑫锐LOF,沪深300指数收益率*50%+中国债券总指数收益率*50%,20160801,16.283
510810.SH,上海国企ETF汇添富,中证上海国企指数,20160728,3515.162
165525.SZ,基建工程LOF,中证基建工程指数收益率*95%+金融同业存款利率*5%,20160727,247.079
512880.SH,证券ETF国泰,中证全指证券公司指数收益率,20160726,2454774.563
512660.SH,军工ETF国泰,中证军工指数收益率,20160726,462525.869
167001.SZ,鼎泰LOF,沪深300指数收益率*50%+中证综合债指数收益率*50%,20160721,408.873
164403.SZ,农业精选LOF,中证大农业指数收益率*60%+中证全债指数收益率*30%+恒生指数收益率*10%,20160720,302.633
160635.SZ,医药LOF基金,中证医药卫生指数收益率*95%+商业银行活期存款利率(税后)*5%,20160715,70.192
511970.SH,国寿货币ETF,7天通知存款利率(税后),20160704,1090.147
160225.SZ,新能源汽车LOF,国证新能源汽车指数收益率*95%+银行活期存款利率(税后)*5%,20160701,578.934
511850.SH,招商财富宝ETF,人民币活期存款基准利率(税后),20160630,163177.126
159949.SZ,创业板50ETF华安,创业板50指数收益率,20160630,1738808.052
169104.SZ,东方红睿满LOF,沪深300指数收益率*60%+恒生指数收益率*20%+中国债券总指数收益率*20%,20160628,263.959
163003.SZ,长信利鑫LOF,中债综合指数,20160627,12.34
501021.SH,香港中小LOF,经人民币汇率调整的标普香港上市中国中小盘指数收益率*95%+人民币活期存款利率(税后)*5%,20160624,484.459
511910.SH,融通货币ETF,银行活期存款利率(税后),20160620,3836.143
501018.SH,南方原油LOF,WTI原油价格收益率*60%+BRENT原油价格收益率*40%,20160615,957359.412
161727.SZ,招商增荣LOF,沪深300指数收益率*50%+中债综合指数收益率*50%,20160603,9.175
501017.SH,国泰融丰LOF,沪深300指数收益率*60%+中证综合债指数收益率*40%,20160526,7.554
161232.SZ,国投瑞盛LOF,沪深300指数收益率*50%+中债综合指数收益率*50%,20160525,13.394
165528.SZ,中信保诚鼎利LOF,沪深300指数收益率*50%+中证综合债指数收益率*50%,20160524,346.614
162215.SZ,宏利聚利债券LOF,中债企业债总全价指数收益率*90%+中债国债总全价指数收益率*10%,20160513,47.743
159948.SZ,创业板ETF南方,创业板指数收益率,20160513,56533.137
160622.SZ,鹏华丰利LOF,中债总指数收益率,20160425,329.53
160518.SZ,博时睿远LOF,沪深300指数收益率*50%+中债综合指数收益率*50%,20160415,265.961
162415.SZ,美国消费LOF,经人民币汇率调整的标普美国品质消费股票指数收益率*95%+人民币活期存款利率(税后)*5%,20160318,11977.817
501015.SH,财通升级混合LOF,沪深300指数收益率*55%+上证国债指数收益率*45%,20160309,2585.412
511920.SH,广发货币ETF,活期存款利率(税后),20160309,786.055
161033.SZ,智能汽车LOF,中证智能汽车主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,20160216,118.078
163005.SZ,长信利众LOF,中债综合(全价)指数,20160205,0.0
168102.SZ,九泰锐富LOF,沪深300指数收益率*60%+中国债券总指数收益率*40%,20160204,2.737
166016.SZ,中欧纯债LOF,中债综合(全价)指数收益率,20160202,333.969
511820.SH,鹏华添利ETF,活期存款利率(税后),20160129,930.671
501005.SH,精准医疗LOF,中证精准医疗主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,20160121,316.705
163907.SZ,中海惠裕LOF,中证全债指数,20160108,0.0
511960.SH,货币ETF嘉实,按中国人民银行公布币活期存款利率(税后),20151228,0.0
161229.SZ,国投中国价值LOF,MSCI中国指数*95%+同期人民币一年期定期存款利率(税后)*5%,20151221,0.0
164206.SZ,天弘添利LOF,中国债券总指数,20151203,0.0
511930.SH,货币ETF国联,七天通知存款利率(税后),20151130,0.0
511900.SH,富国货币ETF,活期存款利率(税后),20151124,0.0
511980.SH,现金添富ETF,活期存款利率(税后),20151016,0.0
510580.SH,中证500ETF易方达,中证500指数,20150827,0.0
510360.SH,沪深300ETF广发,沪深300指数收益率,20150820,0.0
161227.SZ,国投深证100LOF,深证100价格指数收益率*95%+银行活期存款利率(税后)*5%,20150814,0.0
168101.SZ,九泰锐智LOF,沪深300指数收益率*60%+中国债券总指数收益率*40%,20150814,0.0
502023.SH,钢铁LOF,国证钢铁行业指数收益率*95%+商业银行活期存款利率(税后)*5%,20150813,0.0
502053.SH,券商LOF,中证全指证券公司指数收益率*95%+银行活期存款利率(税后)*5%,20150813,0.0
161226.SZ,国投白银LOF,上海期货交易所白银期货主力合约收益率(扣除相关费用),20150806,0.0
167301.SZ,保险主题LOF,中证方正富邦保险主题指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,20150731,0.0
167501.SZ,安信宝利债券LOF,中债综合指数,20150724,0.0
511830.SH,货币ETF华泰柏瑞,当期银行活期存款利率(税后),20150714,0.0
502003.SH,军工LOF,中证军工指数收益率*95%+同期银行活期存款利率(税后)*5%,20150708,0.0
502010.SH,证券LOF,中证全指证券公司指数收益率*95%+同期银行活期存款利率(税后)*5%,20150708,0.0
501001.SH,财通精选混合LOF,沪深300指数收益率*55%+上证国债指数收益率*45%,20150701,0.0
512330.SH,信息科技ETF南方,中证500信息技术指数,20150629,0.0
168204.SZ,煤炭LOF,中证煤炭指数收益率*95%+同期银行活期存款利率(税后)*5%,20150625,0.0
159944.SZ,材料ETF广发,中证全指原材料指数,20150625,0.0
159945.SZ,能源ETF广发,中证全指能源指数,20150625,0.0
161030.SZ,体育LOF,中证体育产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,20150625,0.0
161032.SZ,煤炭龙头LOF,中证煤炭指数收益率*95%+银行人民币活期存款利率(税后)*5%,20150619,0.0
168203.SZ,钢铁LOF,国证钢铁行业指数收益率*95%+同期银行活期存款利率(税后)*5%,20150619,0.0
163118.SZ,医药生物LOF,中证申万医药生物指数收益率*95%+银行同业存款利率*5%,20150619,0.0
502006.SH,国企改革LOF,中证国有企业改革指数收益率*95%+同期银行活期存款利率(税后)*5%,20150615,0.0
161031.SZ,工业40LOF,中证工业4.0指数收益率*95%+银行人民币活期存款利率(税后)*5%,20150615,0.0
162414.SZ,新机遇LOF,1年期银行定期存款基准利率(税后)+3%,20150611,0.0
159941.SZ,纳指ETF广发,纳斯达克100指数(Nasdaq-100 Index)收益率(经汇率调整后的总收益指数收益率),20150610,0.0
160135.SZ,高铁基金LOF,中证高铁产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,20150610,0.0
160637.SZ,创业板LOF基金,创业板指数收益率*95%+商业银行活期存款利率(税后)*5%,20150609,0.0
159943.SZ,深证成指ETF大成,深证成份指数,20150605,0.0
161123.SZ,并购重组LOF,中证万得并购重组指数收益率*95%+活期存款利率(税后)*5%,20150603,0.0
161122.SZ,生物科技LOF,中证万得生物科技指数收益率*95%+活期存款利率(税后)*5%,20150603,0.0
510560.SH,中证500ETF国寿,中证500指数,20150529,0.0
502013.SH,一带一路LOF,中证申万一带一路主题指数收益率*95%+银行活期存款利率(税后)*5%,20150529,0.0
160639.SZ,高铁LOF,中证高铁产业指数收益率*95%+商业银行活期存款利率(税后)*5%,20150527,0.0
164906.SZ,中概互联网LOF,中证海外中国互联网指数收益率*95%+银行活期存款利率(税后)*5%,20150527,0.0
161725.SZ,白酒基金LOF,中证白酒指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,20150527,0.0
161726.SZ,生物医药LOF,国证生物医药指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,20150527,0.0
510710.SH,上证50ETF博时,上证50指数,20150527,0.0
160806.SZ,长盛中证800LOF,中证800指数收益率*95%+一年期银行定期存款利率(税后)*5%,20150522,0.0
162412.SZ,医疗基金LOF,中证医疗指数收益率*95%+同期银行活期存款利率(税后)*5%,20150521,0.0
161724.SZ,煤炭等权LOF,中证煤炭等权指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,20150520,0.0
161225.SZ,国投瑞盈LOF,沪深300指数收益率*50%+中债综合指数收益率*50%,20150519,0.0
160638.SZ,带路LOF,中证一带一路主题指数收益率*95%+商业银行活期存款利率(税后)*5%,20150518,0.0
163116.SZ,申万电子LOF,中证申万电子行业投资指数收益率*95%+银行同业存款利率*5%,20150514,0.0
512510.SH,中证500ETF华泰柏瑞,中证500指数,20150513,0.0
166105.SZ,信澳鑫安LOF,中债总财富(总值)指数收益率*80%+沪深300指数收益率*15%+金融机构人民币活期存款基准利率(税后)*5%,20150507,0.0
160633.SZ,券商LOF,中证全指证券公司指数收益率*95%+商业银行活期存款利率(税后)*5%,20150506,0.0
512500.SH,中证500ETF华夏,中证500指数,20150505,0.0
162108.SZ,金鹰元盛债券LOF,中国债券综合财富指数收益率,20150504,0.0
160632.SZ,酒LOF,中证酒指数收益率*95%+商业银行活期存款利率(税后)*5%,20150429,0.0
161722.SZ,招商丰泰LOF,中国人民银行公布金融机构人民币一年期存款基准利率+3%(单利年化),20150417,0.0
160631.SZ,银行LOF基金,中证银行指数收益率*95%+商业银行活期存款利率(税后)*5%,20150417,0.0
502048.SH,上证50LOF,上证50指数收益率*95%+活期存款利率(税后)*5%,20150415,0.0
165517.SZ,中信保诚双盈LOF,中证综合债指数收益率,20150414,0.0
161224.SZ,国投新丝路LOF,沪深300指数收益率*60%+中债综合指数收益率*40%,20150410,0.0
166011.SZ,中欧盛世LOF,沪深300指数收益率*75%+中证全债指数收益率*25%,20150331,0.0
160221.SZ,有色金属LOF,国证有色金属行业指数收益率*95%+银行活期存款利率(税后)*5%,20150330,0.0
161028.SZ,新能源车LOF,中证新能源汽车指数收益率*95%+银行人民币活期存款利率(税后)*5%,20150330,0.0
161027.SZ,证券LOF,中证全指证券公司指数收益率*95%+银行人民币活期存款利率(税后)*5%,20150327,0.0
159940.SZ,金融地产ETF广发,中证全指金融地产指数,20150323,0.0
162105.SZ,金鹰持久增利LOF,中国债券综合指数(财富)增长率*95%+沪深300指数增长率*5%,20150309,0.0
161716.SZ,招商双债LOF,中债综合指数收益率*60%+天相可转债指数收益率*40%,20150302,0.0
512990.SH,MSCIA股ETF华夏,MSCI中国A股国际通指数收益率,20150212,0.0
161222.SZ,国投瑞利LOF,沪深300指数收益率*50%+中债综合指数收益率*50%,20150205,0.0
159939.SZ,信息技术ETF广发,中证全指信息技术指数,20150108,0.0
160919.SZ,产业升级LOF,沪深300指数收益率*80%+中证综合债券指数收益率*20%,20141226,0.0
513600.SH,恒生指数ETF南方,恒生指数(使用估值汇率调整),20141223,0.0
513660.SH,恒生ETF华夏,(人民币/港币汇率*恒生指数)收益率,20141223,0.0
159005.SZ,汇添富快钱ETF,活期存款利率(税后),20141223,0.0
161026.SZ,国企改革LOF,中证国有企业改革指数收益率*95%+银行人民币活期存款利率(税后)*5%,20141217,0.0
166401.SZ,稳健增利LOF,中债综合(全价)指数收益率*85%+银行活期存款利率(税后)*10%+中证可转换债券指数收益率*5%,20141215,0.0
160629.SZ,传媒LOF,中证传媒指数收益率*95%+商业银行活期存款利率(税后)*5%,20141211,0.0
160618.SZ,鹏华丰泽LOF,中债总指数收益率,20141208,0.0
511810.SH,货币ETF南方,同期中国人民银行公布的七天通知存款利率(税后),20141205,0.0
159938.SZ,医药ETF广发,中证全指医药卫生指数,20141201,0.0
165522.SZ,TMTLOF,中证TMT产业主题指数收益率*95%+金融同业存款利率*5%,20141128,0.0
511860.SH,货币ETF博时,七天通知存款利率(税后),20141125,0.0
164208.SZ,天弘丰利LOF,中债综合指数,20141124,0.0
511800.SH,易方达货币ETF,活期存款利率(税后),20141121,0.0
160630.SZ,国防LOF,中证国防指数收益率*95%+商业银行活期存款利率(税后)*5%,20141113,0.0
161720.SZ,证券基金LOF,中证全指证券公司指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,20141113,0.0
511220.SH,城投债ETF海富通,上证城投债指数收益率,20141113,0.0
160813.SZ,长盛同盛LOF,沪深300指数收益率*50%+中证综合债指数收益率*50%,20141105,0.0
160222.SZ,食品LOF,国证食品饮料行业指数收益率*95%+银行活期存款利率(税后)*5%,20141023,0.0
169101.SZ,东方红睿丰LOF,沪深300指数收益率*70%+中国债券总指数收益率*30%,20140919,467.788
160628.SZ,地产LOF,中证800地产指数收益率*95%+商业银行活期存款利率(税后)*5%,20140912,116.556
161025.SZ,互联网LOF,中证移动互联网指数收益率*95%+银行人民币活期存款利率(税后)*5%,20140902,494.954
159937.SZ,黄金ETF博时,黄金现货实盘合约AU99.99收益率,20140813,767287.345
513030.SH,德国ETF华安,德国DAX指数(DAX Index)收益率(经汇率调整后的总收益指数收益率),20140808,179433.731
163115.SZ,申万军工LOF,中证军工指数收益率*95%+银行同业存款利率*5%,20140724,75.827
512220.SH,TMTETF,中证科技传媒通信150指数,20140718,15707.083
160133.SZ,南方天元LOF,沪深300指数收益率*80%+上证国债指数收益率*20%,20140703,719.963
512070.SH,证券保险ETF易方达,沪深300非银行金融指数,20140626,663108.785
512640.SH,金融地产ETF嘉实,中证金融地产指数收益率,20140620,3108.269
512600.SH,消费ETF嘉实,中证主要消费指数收益率,20140613,9154.014
160513.SZ,稳健债LOF,中证全债指数收益率,20140610,337.65
159936.SZ,可选消费ETF广发,中证全指可选消费指数,20140603,1434.008
161908.SZ,万家添利LOF,中国债券总指数,20140603,0.0
163114.SZ,申万环保LOF,中证环保产业指数收益率*95%+银行活期存款利率(税后)*5%,20140530,368.663
161015.SZ,富国天盈LOF,中债综合指数,20140523,7.239
160626.SZ,信息LOF,中证信息技术指数收益率*95%+商业银行活期存款利率(税后)*5%,20140505,137.907
160625.SZ,证保LOF,中证800证券保险指数收益率*95%+商业银行活期存款利率(税后)*5%,20140505,121.474
161505.SZ,银河通利债券LOF,中债综合全价指数,20140425,398.583
160918.SZ,中小盘LOF,中证700指数收益率*60%+恒生指数收益率*20%+中证综合债券指数收益率*20%,20140410,67.22
161831.SZ,恒生国企LOF,人民币/港币汇率*恒生中国企业指数收益率*95%+人民币活期存款收益率(税后)*5%,20140409,231.613
161024.SZ,军工LOF,中证军工价格指数收益率*95%+银行人民币活期存款利率(税后)*5%,20140404,3432.89
160812.SZ,长盛同益LOF,沪深300指数收益率*50%+中证综合债指数收益率*50%,20140404,279.822
163113.SZ,申万证券LOF,中证申万证券行业指数收益率*95%+银行同业存款利率*5%,20140313,260.625
164705.SZ,恒生LOF,经人民币汇率调整的恒生指数收益率*95%+商业银行活期存款利率(税后)*5%,20140306,45.634
161811.SZ,沪深300LOF银华,沪深300指数收益率*95%+商业银行活期存款利率(税后)*5%,20140107,42.737
160220.SZ,国泰民益LOF,沪深300指数收益率*50%+中债综合指数收益率*50%,20131230,580.749
159935.SZ,中证500ETF景顺,中证500指数,20131226,3326.64
165521.SZ,金融LOF,中证800金融价格指数收益率*95%+金融同业存款利率*5%,20131220,254.602
